Time,ID,Bus,DataLen,Front_Left_Speed,Front_Right_Speed,
946702822.839000,0x65D,0,8,0RPM,0RPM,
946702822.853000,0x65D,0,8,0RPM,0RPM,
946702822.864000,0x65D,0,8,0RPM,0RPM,
946702822.876000,0x65D,0,8,0RPM,0RPM,
946702822.878000,0x65D,0,8,2.929RPM,0RPM,
946702822.889000,0x65D,0,8,0RPM,0RPM,
946702822.899000,0x65D,0,8,2.929RPM,0RPM,
946702822.910000,0x65D,0,8,0RPM,0RPM,
946702822.924000,0x65D,0,8,2.929RPM,0RPM,
946702822.936000,0x65D,0,8,2.929RPM,0RPM,
946702822.938000,0x65D,0,8,0RPM,0RPM,
946702822.949000,0x65D,0,8,2.929RPM,0RPM,
946702822.959000,0x65D,0,8,2.929RPM,0RPM,
946702822.970000,0x65D,0,8,2.929RPM,0RPM,
946702822.983000,0x65D,0,8,5.859RPM,0RPM,
946702822.997000,0x65D,0,8,5.859RPM,0RPM,
946702822.997000,0x65D,0,8,5.859RPM,0RPM,
946702823.009000,0x65D,0,8,5.859RPM,0RPM,
946702823.021000,0x65D,0,8,5.859RPM,0RPM,
946702823.033000,0x65D,0,8,8.789RPM,0RPM,
946702823.044000,0x65D,0,8,8.789RPM,0RPM,
946702823.058000,0x65D,0,8,11.718RPM,0RPM,
946702823.059000,0x65D,0,8,8.789RPM,0RPM,
946702823.069000,0x65D,0,8,14.648RPM,0RPM,
946702823.083000,0x65D,0,8,11.718RPM,0RPM,
946702823.094000,0x65D,0,8,14.648RPM,0RPM,
946702823.104000,0x65D,0,8,14.648RPM,0RPM,
946702823.117000,0x65D,0,8,14.648RPM,0RPM,
946702823.118000,0x65D,0,8,17.578RPM,0RPM,
946702823.130000,0x65D,0,8,20.507RPM,0RPM,
946702823.140000,0x65D,0,8,20.507RPM,0RPM,
946702823.154000,0x65D,0,8,23.437RPM,0RPM,
946702823.164000,0x65D,0,8,23.437RPM,0RPM,
946702823.178000,0x65D,0,8,26.367RPM,0RPM,
946702823.178000,0x65D,0,8,29.296RPM,0RPM,
946702823.189000,0x65D,0,8,29.296RPM,0RPM,
946702823.201000,0x65D,0,8,35.156RPM,0RPM,
946702823.211000,0x65D,0,8,35.156RPM,0RPM,
946702823.225000,0x65D,0,8,35.156RPM,0RPM,
946702823.237000,0x65D,0,8,41.015RPM,0RPM,
946702823.238000,0x65D,0,8,41.015RPM,0RPM,
946702823.249000,0x65D,0,8,46.875RPM,0RPM,
946702823.261000,0x65D,0,8,43.945RPM,0RPM,
946702823.272000,0x65D,0,8,49.804RPM,0RPM,
946702823.285000,0x65D,0,8,52.734RPM,0RPM,
946702823.297000,0x65D,0,8,52.734RPM,0RPM,
946702823.299000,0x65D,0,8,52.734RPM,0RPM,
946702823.308000,0x65D,0,8,58.593RPM,0RPM,
946702823.320000,0x65D,0,8,61.523RPM,0RPM,
946702823.334000,0x65D,0,8,61.523RPM,0RPM,
946702823.344000,0x65D,0,8,67.382RPM,0RPM,
946702823.357000,0x65D,0,8,67.382RPM,0RPM,
946702823.358000,0x65D,0,8,70.312RPM,0RPM,
946702823.368000,0x65D,0,8,73.242RPM,0RPM,
946702823.381000,0x65D,0,8,73.242RPM,0RPM,
946702823.391000,0x65D,0,8,76.171RPM,0RPM,
946702823.406000,0x65D,0,8,73.242RPM,0RPM,
946702823.416000,0x65D,0,8,76.171RPM,0RPM,
946702823.419000,0x65D,0,8,76.171RPM,0RPM,
946702823.430000,0x65D,0,8,76.171RPM,0RPM,
946702823.441000,0x65D,0,8,73.242RPM,0RPM,
946702823.451000,0x65D,0,8,76.171RPM,0RPM,
946702823.466000,0x65D,0,8,73.242RPM,0RPM,
946702823.478000,0x65D,0,8,70.312RPM,0RPM,
946702823.478000,0x65D,0,8,70.312RPM,0RPM,
946702823.489000,0x65D,0,8,70.312RPM,0RPM,
946702823.511000,0x65D,0,8,70.312RPM,0RPM,
946702823.512000,0x65D,0,8,70.312RPM,0RPM,
946702823.525000,0x65D,0,8,70.312RPM,0RPM,
946702823.537000,0x65D,0,8,67.382RPM,0RPM,
946702823.538000,0x65D,0,8,67.382RPM,0RPM,
946702823.548000,0x65D,0,8,67.382RPM,0RPM,
946702823.574000,0x65D,0,8,67.382RPM,0RPM,
946702823.575000,0x65D,0,8,67.382RPM,0RPM,
946702823.584000,0x65D,0,8,64.453RPM,0RPM,
946702823.596000,0x65D,0,8,67.382RPM,0RPM,
946702823.599000,0x65D,0,8,64.453RPM,0RPM,
946702823.610000,0x65D,0,8,64.453RPM,0RPM,
946702823.621000,0x65D,0,8,64.453RPM,0RPM,
946702823.634000,0x65D,0,8,64.453RPM,0RPM,
946702823.644000,0x65D,0,8,61.523RPM,0RPM,
946702823.656000,0x65D,0,8,61.523RPM,0RPM,
946702823.659000,0x65D,0,8,61.523RPM,0RPM,
946702823.669000,0x65D,0,8,58.593RPM,0RPM,
946702823.683000,0x65D,0,8,61.523RPM,0RPM,
946702823.691000,0x65D,0,8,58.593RPM,0RPM,
946702823.706000,0x65D,0,8,58.593RPM,0RPM,
946702823.716000,0x65D,0,8,61.523RPM,0RPM,
946702823.719000,0x65D,0,8,61.523RPM,0RPM,
946702823.730000,0x65D,0,8,58.593RPM,0RPM,
946702823.740000,0x65D,0,8,55.664RPM,0RPM,
946702823.750000,0x65D,0,8,55.664RPM,0RPM,
946702823.761000,0x65D,0,8,52.734RPM,0RPM,
946702823.775000,0x65D,0,8,55.664RPM,0RPM,
946702823.780000,0x65D,0,8,52.734RPM,0RPM,
946702823.797000,0x65D,0,8,52.734RPM,0RPM,
946702823.799000,0x65D,0,8,52.734RPM,0RPM,
946702823.811000,0x65D,0,8,52.734RPM,0RPM,
946702823.821000,0x65D,0,8,49.804RPM,0RPM,
946702823.828000,0x65D,0,8,49.804RPM,0RPM,
946702823.840000,0x65D,0,8,49.804RPM,0RPM,
946702823.857000,0x65D,0,8,43.945RPM,0RPM,
946702823.859000,0x65D,0,8,43.945RPM,0RPM,
946702823.871000,0x65D,0,8,43.945RPM,0RPM,
946702823.883000,0x65D,0,8,43.945RPM,0RPM,
946702823.888000,0x65D,0,8,43.945RPM,0RPM,
946702823.900000,0x65D,0,8,49.804RPM,0RPM,
946702823.917000,0x65D,0,8,49.804RPM,0RPM,
946702823.919000,0x65D,0,8,52.734RPM,0RPM,
946702823.946000,0x65D,0,8,55.664RPM,0RPM,
946702823.947000,0x65D,0,8,55.664RPM,0RPM,
946702823.948000,0x65D,0,8,61.523RPM,0RPM,
946702823.959000,0x65D,0,8,61.523RPM,0RPM,
946702823.972000,0x65D,0,8,64.453RPM,0RPM,
946702823.984000,0x65D,0,8,67.382RPM,0RPM,
946702823.994000,0x65D,0,8,67.382RPM,0RPM,
946702824.002000,0x65D,0,8,67.382RPM,0RPM,
946702824.019000,0x65D,0,8,73.242RPM,0RPM,
946702824.019000,0x65D,0,8,73.242RPM,0RPM,
946702824.032000,0x65D,0,8,76.171RPM,0RPM,
946702824.042000,0x65D,0,8,76.171RPM,0RPM,
946702824.055000,0x65D,0,8,76.171RPM,0RPM,
946702824.062000,0x65D,0,8,76.171RPM,0RPM,
946702824.069000,0x65D,0,8,79.101RPM,0RPM,
946702824.081000,0x65D,0,8,76.171RPM,0RPM,
946702824.090000,0x65D,0,8,79.101RPM,0RPM,
946702824.103000,0x65D,0,8,76.171RPM,0RPM,
946702824.110000,0x65D,0,8,76.171RPM,0RPM,
946702824.129000,0x65D,0,8,76.171RPM,0RPM,
946702824.138000,0x65D,0,8,76.171RPM,0RPM,
946702824.139000,0x65D,0,8,73.242RPM,0RPM,
946702824.150000,0x65D,0,8,73.242RPM,0RPM,
946702824.162000,0x65D,0,8,73.242RPM,0RPM,
946702824.186000,0x65D,0,8,73.242RPM,0RPM,
946702824.186000,0x65D,0,8,73.242RPM,0RPM,
946702824.197000,0x65D,0,8,73.242RPM,0RPM,
946702824.200000,0x65D,0,8,73.242RPM,0RPM,
946702824.209000,0x65D,0,8,70.312RPM,0RPM,
946702824.222000,0x65D,0,8,70.312RPM,0RPM,
946702824.233000,0x65D,0,8,70.312RPM,0RPM,
946702824.242000,0x65D,0,8,67.382RPM,0RPM,
946702824.256000,0x65D,0,8,70.312RPM,0RPM,
946702824.268000,0x65D,0,8,67.382RPM,0RPM,
946702824.270000,0x65D,0,8,67.382RPM,0RPM,
946702824.292000,0x65D,0,8,67.382RPM,0RPM,
946702824.292000,0x65D,0,8,67.382RPM,0RPM,
946702824.302000,0x65D,0,8,64.453RPM,0RPM,
946702824.317000,0x65D,0,8,67.382RPM,0RPM,
946702824.330000,0x65D,0,8,64.453RPM,0RPM,
946702824.330000,0x65D,0,8,64.453RPM,0RPM,
946702824.339000,0x65D,0,8,64.453RPM,0RPM,
946702824.351000,0x65D,0,8,64.453RPM,0RPM,
946702824.365000,0x65D,0,8,61.523RPM,0RPM,
946702824.388000,0x65D,0,8,64.453RPM,0RPM,
946702824.388000,0x65D,0,8,61.523RPM,0RPM,
946702824.389000,0x65D,0,8,61.523RPM,0RPM,
946702824.399000,0x65D,0,8,58.593RPM,0RPM,
946702824.410000,0x65D,0,8,61.523RPM,0RPM,
946702824.433000,0x65D,0,8,58.593RPM,0RPM,
946702824.434000,0x65D,0,8,58.593RPM,0RPM,
946702824.445000,0x65D,0,8,55.664RPM,0RPM,
946702824.452000,0x65D,0,8,58.593RPM,0RPM,
946702824.459000,0x65D,0,8,55.664RPM,0RPM,
946702824.469000,0x65D,0,8,55.664RPM,0RPM,
946702824.483000,0x65D,0,8,52.734RPM,0RPM,
946702824.492000,0x65D,0,8,52.734RPM,0RPM,
946702824.500000,0x65D,0,8,52.734RPM,0RPM,
946702824.517000,0x65D,0,8,49.804RPM,0RPM,
946702824.530000,0x65D,0,8,52.734RPM,0RPM,
946702824.530000,0x65D,0,8,52.734RPM,0RPM,
946702824.541000,0x65D,0,8,55.664RPM,0RPM,
946702824.552000,0x65D,0,8,58.593RPM,0RPM,
946702824.560000,0x65D,0,8,58.593RPM,0RPM,
946702824.590000,0x65D,0,8,61.523RPM,0RPM,
946702824.590000,0x65D,0,8,64.453RPM,0RPM,
946702824.602000,0x65D,0,8,70.312RPM,0RPM,
946702824.614000,0x65D,0,8,70.312RPM,0RPM,
946702824.620000,0x65D,0,8,73.242RPM,0RPM,
946702824.637000,0x65D,0,8,76.171RPM,0RPM,
946702824.648000,0x65D,0,8,76.171RPM,0RPM,
946702824.649000,0x65D,0,8,79.101RPM,0RPM,
946702824.661000,0x65D,0,8,82.031RPM,0RPM,
946702824.672000,0x65D,0,8,84.96RPM,0RPM,
946702824.686000,0x65D,0,8,82.031RPM,0RPM,
946702824.697000,0x65D,0,8,79.101RPM,0RPM,
946702824.699000,0x65D,0,8,79.101RPM,0RPM,
946702824.709000,0x65D,0,8,79.101RPM,0RPM,
946702824.740000,0x65D,0,8,79.101RPM,0RPM,
946702824.745000,0x65D,0,8,76.171RPM,0RPM,
946702824.757000,0x65D,0,8,76.171RPM,0RPM,
946702824.769000,0x65D,0,8,76.171RPM,0RPM,
946702824.769000,0x65D,0,8,76.171RPM,0RPM,
946702824.795000,0x65D,0,8,76.171RPM,0RPM,
946702824.795000,0x65D,0,8,76.171RPM,0RPM,
946702824.805000,0x65D,0,8,76.171RPM,0RPM,
946702824.812000,0x65D,0,8,76.171RPM,0RPM,
946702824.831000,0x65D,0,8,76.171RPM,0RPM,
946702824.831000,0x65D,0,8,76.171RPM,0RPM,
946702824.840000,0x65D,0,8,76.171RPM,0RPM,
946702824.853000,0x65D,0,8,73.242RPM,0RPM,
946702824.860000,0x65D,0,8,70.312RPM,0RPM,
946702824.872000,0x65D,0,8,73.242RPM,0RPM,
946702824.879000,0x65D,0,8,70.312RPM,0RPM,
946702824.890000,0x65D,0,8,70.312RPM,0RPM,
946702824.900000,0x65D,0,8,70.312RPM,0RPM,
946702824.912000,0x65D,0,8,70.312RPM,0RPM,
946702824.920000,0x65D,0,8,70.312RPM,0RPM,
946702824.938000,0x65D,0,8,67.382RPM,0RPM,
946702824.939000,0x65D,0,8,67.382RPM,0RPM,
946702824.950000,0x65D,0,8,67.382RPM,0RPM,
946702824.960000,0x65D,0,8,67.382RPM,0RPM,
946702824.973000,0x65D,0,8,67.382RPM,0RPM,
946702824.987000,0x65D,0,8,67.382RPM,0RPM,
946702824.992000,0x65D,0,8,64.453RPM,0RPM,
946702825.000000,0x65D,0,8,64.453RPM,0RPM,
946702825.010000,0x65D,0,8,67.382RPM,0RPM,
946702825.023000,0x65D,0,8,64.453RPM,0RPM,
946702825.041000,0x65D,0,8,61.523RPM,0RPM,
946702825.047000,0x65D,0,8,64.453RPM,0RPM,
946702825.053000,0x65D,0,8,61.523RPM,0RPM,
946702825.060000,0x65D,0,8,61.523RPM,0RPM,
946702825.071000,0x65D,0,8,61.523RPM,0RPM,
946702825.083000,0x65D,0,8,64.453RPM,0RPM,
946702825.096000,0x65D,0,8,58.593RPM,0RPM,
946702825.101000,0x65D,0,8,61.523RPM,0RPM,
946702825.113000,0x65D,0,8,58.593RPM,0RPM,
946702825.142000,0x65D,0,8,58.593RPM,0RPM,
946702825.142000,0x65D,0,8,58.593RPM,0RPM,
946702825.153000,0x65D,0,8,55.664RPM,0RPM,
946702825.161000,0x65D,0,8,55.664RPM,0RPM,
946702825.173000,0x65D,0,8,52.734RPM,0RPM,
946702825.180000,0x65D,0,8,55.664RPM,0RPM,
946702825.191000,0x65D,0,8,55.664RPM,0RPM,
946702825.203000,0x65D,0,8,58.593RPM,0RPM,
946702825.213000,0x65D,0,8,58.593RPM,0RPM,
946702825.227000,0x65D,0,8,61.523RPM,0RPM,
946702825.233000,0x65D,0,8,61.523RPM,0RPM,
946702825.240000,0x65D,0,8,67.382RPM,0RPM,
946702825.251000,0x65D,0,8,70.312RPM,0RPM,
946702825.261000,0x65D,0,8,70.312RPM,0RPM,
946702825.273000,0x65D,0,8,76.171RPM,0RPM,
946702825.287000,0x65D,0,8,76.171RPM,0RPM,
946702825.300000,0x65D,0,8,76.171RPM,0RPM,
946702825.300000,0x65D,0,8,79.101RPM,0RPM,
946702825.310000,0x65D,0,8,79.101RPM,0RPM,
946702825.322000,0x65D,0,8,76.171RPM,0RPM,
946702825.347000,0x65D,0,8,79.101RPM,0RPM,
946702825.347000,0x65D,0,8,79.101RPM,0RPM,
946702825.358000,0x65D,0,8,79.101RPM,0RPM,
946702825.369000,0x65D,0,8,76.171RPM,0RPM,
946702825.370000,0x65D,0,8,76.171RPM,0RPM,
946702825.383000,0x65D,0,8,76.171RPM,0RPM,
946702825.396000,0x65D,0,8,76.171RPM,0RPM,
946702825.401000,0x65D,0,8,73.242RPM,0RPM,
946702825.413000,0x65D,0,8,76.171RPM,0RPM,
946702825.420000,0x65D,0,8,73.242RPM,0RPM,
946702825.432000,0x65D,0,8,73.242RPM,0RPM,
946702825.449000,0x65D,0,8,73.242RPM,0RPM,
946702825.453000,0x65D,0,8,73.242RPM,0RPM,
946702825.461000,0x65D,0,8,70.312RPM,0RPM,
946702825.473000,0x65D,0,8,73.242RPM,0RPM,
946702825.480000,0x65D,0,8,70.312RPM,0RPM,
946702825.490000,0x65D,0,8,70.312RPM,0RPM,
946702825.504000,0x65D,0,8,70.312RPM,0RPM,
946702825.513000,0x65D,0,8,70.312RPM,0RPM,
946702825.521000,0x65D,0,8,73.242RPM,0RPM,
946702825.538000,0x65D,0,8,70.312RPM,0RPM,
946702825.550000,0x65D,0,8,67.382RPM,0RPM,
946702825.550000,0x65D,0,8,67.382RPM,0RPM,
946702825.562000,0x65D,0,8,67.382RPM,0RPM,
946702825.573000,0x65D,0,8,64.453RPM,0RPM,
946702825.581000,0x65D,0,8,67.382RPM,0RPM,
946702825.600000,0x65D,0,8,64.453RPM,0RPM,
946702825.610000,0x65D,0,8,64.453RPM,0RPM,
946702825.610000,0x65D,0,8,67.382RPM,0RPM,
946702825.621000,0x65D,0,8,64.453RPM,0RPM,
946702825.634000,0x65D,0,8,61.523RPM,0RPM,
946702825.641000,0x65D,0,8,64.453RPM,0RPM,
946702825.658000,0x65D,0,8,64.453RPM,0RPM,
946702825.660000,0x65D,0,8,61.523RPM,0RPM,
946702825.670000,0x65D,0,8,61.523RPM,0RPM,
946702825.683000,0x65D,0,8,64.453RPM,0RPM,
946702825.693000,0x65D,0,8,61.523RPM,0RPM,
946702825.708000,0x65D,0,8,64.453RPM,0RPM,
946702825.732000,0x65D,0,8,61.523RPM,0RPM,
946702825.732000,0x65D,0,8,61.523RPM,0RPM,
946702825.742000,0x65D,0,8,61.523RPM,0RPM,
946702825.755000,0x65D,0,8,58.593RPM,0RPM,
946702825.761000,0x65D,0,8,55.664RPM,0RPM,
946702825.780000,0x65D,0,8,58.593RPM,0RPM,
946702825.780000,0x65D,0,8,55.664RPM,0RPM,
946702825.791000,0x65D,0,8,52.734RPM,0RPM,
946702825.803000,0x65D,0,8,55.664RPM,0RPM,
946702825.813000,0x65D,0,8,55.664RPM,0RPM,
946702825.821000,0x65D,0,8,55.664RPM,0RPM,
946702825.838000,0x65D,0,8,58.593RPM,0RPM,
946702825.840000,0x65D,0,8,61.523RPM,0RPM,
946702825.852000,0x65D,0,8,61.523RPM,0RPM,
946702825.862000,0x65D,0,8,67.382RPM,0RPM,
946702825.873000,0x65D,0,8,70.312RPM,0RPM,
946702825.881000,0x65D,0,8,76.171RPM,0RPM,
946702825.893000,0x65D,0,8,76.171RPM,0RPM,
946702825.900000,0x65D,0,8,79.101RPM,0RPM,
946702825.912000,0x65D,0,8,79.101RPM,0RPM,
946702825.922000,0x65D,0,8,82.031RPM,0RPM,
946702825.941000,0x65D,0,8,82.031RPM,0RPM,
946702825.941000,0x65D,0,8,84.96RPM,0RPM,
946702825.958000,0x65D,0,8,87.89RPM,0RPM,
946702825.970000,0x65D,0,8,87.89RPM,0RPM,
946702825.970000,0x65D,0,8,87.89RPM,0RPM,
946702825.983000,0x65D,0,8,90.82RPM,0RPM,
946702825.994000,0x65D,0,8,84.96RPM,0RPM,
946702826.002000,0x65D,0,8,87.89RPM,0RPM,
946702826.014000,0x65D,0,8,82.031RPM,0RPM,
946702826.021000,0x65D,0,8,84.96RPM,0RPM,
946702826.032000,0x65D,0,8,84.96RPM,0RPM,
946702826.043000,0x65D,0,8,82.031RPM,0RPM,
946702826.057000,0x65D,0,8,82.031RPM,0RPM,
946702826.062000,0x65D,0,8,82.031RPM,0RPM,
946702826.080000,0x65D,0,8,82.031RPM,0RPM,
946702826.081000,0x65D,0,8,82.031RPM,0RPM,
946702826.092000,0x65D,0,8,82.031RPM,0RPM,
946702826.102000,0x65D,0,8,79.101RPM,0RPM,
946702826.117000,0x65D,0,8,82.031RPM,0RPM,
946702826.129000,0x65D,0,8,79.101RPM,0RPM,
946702826.134000,0x65D,0,8,79.101RPM,0RPM,
946702826.141000,0x65D,0,8,79.101RPM,0RPM,
946702826.152000,0x65D,0,8,76.171RPM,0RPM,
946702826.163000,0x65D,0,8,76.171RPM,0RPM,
946702826.174000,0x65D,0,8,76.171RPM,0RPM,
946702826.182000,0x65D,0,8,76.171RPM,0RPM,
946702826.199000,0x65D,0,8,73.242RPM,0RPM,
946702826.213000,0x65D,0,8,76.171RPM,0RPM,
946702826.213000,0x65D,0,8,73.242RPM,0RPM,
946702826.223000,0x65D,0,8,70.312RPM,0RPM,
946702826.235000,0x65D,0,8,73.242RPM,0RPM,
946702826.247000,0x65D,0,8,73.242RPM,0RPM,
946702826.254000,0x65D,0,8,70.312RPM,0RPM,
946702826.261000,0x65D,0,8,73.242RPM,0RPM,
946702826.271000,0x65D,0,8,70.312RPM,0RPM,
946702826.285000,0x65D,0,8,67.382RPM,0RPM,
946702826.295000,0x65D,0,8,70.312RPM,0RPM,
946702826.302000,0x65D,0,8,67.382RPM,0RPM,
946702826.320000,0x65D,0,8,67.382RPM,0RPM,
946702826.333000,0x65D,0,8,67.382RPM,0RPM,
946702826.333000,0x65D,0,8,73.242RPM,0RPM,
946702826.342000,0x65D,0,8,73.242RPM,0RPM,
946702826.354000,0x65D,0,8,82.031RPM,0RPM,
946702826.362000,0x65D,0,8,84.96RPM,0RPM,
946702826.374000,0x65D,0,8,84.96RPM,0RPM,
946702826.381000,0x65D,0,8,90.82RPM,0RPM,
946702826.392000,0x65D,0,8,93.75RPM,0RPM,
946702826.403000,0x65D,0,8,99.609RPM,0RPM,
946702826.418000,0x65D,0,8,99.609RPM,0RPM,
946702826.429000,0x65D,0,8,102.539RPM,0RPM,
946702826.439000,0x65D,0,8,102.539RPM,0RPM,
946702826.441000,0x65D,0,8,105.468RPM,0RPM,
946702826.452000,0x65D,0,8,102.539RPM,0RPM,
946702826.465000,0x65D,0,8,105.468RPM,0RPM,
946702826.475000,0x65D,0,8,102.539RPM,0RPM,
946702826.482000,0x65D,0,8,105.468RPM,0RPM,
946702826.500000,0x65D,0,8,105.468RPM,0RPM,
946702826.501000,0x65D,0,8,102.539RPM,0RPM,
946702826.512000,0x65D,0,8,99.609RPM,0RPM,
946702826.525000,0x65D,0,8,102.539RPM,0RPM,
946702826.537000,0x65D,0,8,96.679RPM,0RPM,
946702826.547000,0x65D,0,8,99.609RPM,0RPM,
946702826.554000,0x65D,0,8,96.679RPM,0RPM,
946702826.571000,0x65D,0,8,99.609RPM,0RPM,
946702826.572000,0x65D,0,8,93.75RPM,0RPM,
946702826.594000,0x65D,0,8,96.679RPM,0RPM,
946702826.595000,0x65D,0,8,93.75RPM,0RPM,
946702826.602000,0x65D,0,8,96.679RPM,0RPM,
946702826.621000,0x65D,0,8,93.75RPM,0RPM,
946702826.621000,0x65D,0,8,93.75RPM,0RPM,
946702826.633000,0x65D,0,8,93.75RPM,0RPM,
946702826.643000,0x65D,0,8,93.75RPM,0RPM,
946702826.654000,0x65D,0,8,90.82RPM,0RPM,
946702826.662000,0x65D,0,8,84.96RPM,0RPM,
946702826.681000,0x65D,0,8,84.96RPM,0RPM,
946702826.681000,0x65D,0,8,90.82RPM,0RPM,
946702826.691000,0x65D,0,8,87.89RPM,0RPM,
946702826.703000,0x65D,0,8,90.82RPM,0RPM,
946702826.714000,0x65D,0,8,90.82RPM,0RPM,
946702826.740000,0x65D,0,8,96.679RPM,0RPM,
946702826.740000,0x65D,0,8,96.679RPM,0RPM,
946702826.742000,0x65D,0,8,93.75RPM,0RPM,
946702826.752000,0x65D,0,8,96.679RPM,0RPM,
946702826.763000,0x65D,0,8,96.679RPM,0RPM,
946702826.778000,0x65D,0,8,96.679RPM,0RPM,
946702826.782000,0x65D,0,8,96.679RPM,0RPM,
946702826.799000,0x65D,0,8,96.679RPM,0RPM,
946702826.801000,0x65D,0,8,96.679RPM,0RPM,
946702826.812000,0x65D,0,8,93.75RPM,0RPM,
946702826.825000,0x65D,0,8,93.75RPM,0RPM,
946702826.836000,0x65D,0,8,93.75RPM,0RPM,
946702826.847000,0x65D,0,8,93.75RPM,0RPM,
946702826.854000,0x65D,0,8,90.82RPM,0RPM,
946702826.861000,0x65D,0,8,90.82RPM,0RPM,
946702826.873000,0x65D,0,8,87.89RPM,0RPM,
946702826.884000,0x65D,0,8,90.82RPM,0RPM,
946702826.894000,0x65D,0,8,87.89RPM,0RPM,
946702826.902000,0x65D,0,8,87.89RPM,0RPM,
946702826.914000,0x65D,0,8,90.82RPM,0RPM,
946702826.922000,0x65D,0,8,84.96RPM,0RPM,
946702826.933000,0x65D,0,8,87.89RPM,0RPM,
946702826.943000,0x65D,0,8,84.96RPM,0RPM,
946702826.954000,0x65D,0,8,87.89RPM,0RPM,
946702826.967000,0x65D,0,8,84.96RPM,0RPM,
946702826.980000,0x65D,0,8,84.96RPM,0RPM,
946702826.991000,0x65D,0,8,84.96RPM,0RPM,
946702826.991000,0x65D,0,8,84.96RPM,0RPM,
946702827.003000,0x65D,0,8,82.031RPM,0RPM,
946702827.015000,0x65D,0,8,79.101RPM,0RPM,
946702827.023000,0x65D,0,8,79.101RPM,0RPM,
946702827.040000,0x65D,0,8,82.031RPM,0RPM,
946702827.042000,0x65D,0,8,84.96RPM,0RPM,
946702827.053000,0x65D,0,8,90.82RPM,0RPM,
946702827.065000,0x65D,0,8,93.75RPM,0RPM,
946702827.088000,0x65D,0,8,96.679RPM,0RPM,
946702827.089000,0x65D,0,8,102.539RPM,0RPM,
946702827.095000,0x65D,0,8,99.609RPM,0RPM,
946702827.102000,0x65D,0,8,102.539RPM,0RPM,
946702827.112000,0x65D,0,8,105.468RPM,0RPM,
946702827.124000,0x65D,0,8,102.539RPM,0RPM,
946702827.149000,0x65D,0,8,105.468RPM,0RPM,
946702827.150000,0x65D,0,8,102.539RPM,0RPM,
946702827.155000,0x65D,0,8,102.539RPM,0RPM,
946702827.162000,0x65D,0,8,102.539RPM,0RPM,
946702827.172000,0x65D,0,8,99.609RPM,0RPM,
946702827.186000,0x65D,0,8,99.609RPM,0RPM,
946702827.195000,0x65D,0,8,96.679RPM,0RPM,
946702827.203000,0x65D,0,8,96.679RPM,0RPM,
946702827.220000,0x65D,0,8,99.609RPM,0RPM,
946702827.244000,0x65D,0,8,96.679RPM,0RPM,
946702827.244000,0x65D,0,8,93.75RPM,0RPM,
946702827.255000,0x65D,0,8,96.679RPM,0RPM,
946702827.263000,0x65D,0,8,93.75RPM,0RPM,
946702827.292000,0x65D,0,8,93.75RPM,0RPM,
946702827.292000,0x65D,0,8,90.82RPM,0RPM,
946702827.304000,0x65D,0,8,90.82RPM,0RPM,
946702827.315000,0x65D,0,8,90.82RPM,0RPM,
946702827.330000,0x65D,0,8,87.89RPM,0RPM,
946702827.341000,0x65D,0,8,93.75RPM,0RPM,
946702827.352000,0x65D,0,8,90.82RPM,0RPM,
946702827.352000,0x65D,0,8,96.679RPM,0RPM,
946702827.364000,0x65D,0,8,96.679RPM,0RPM,
946702827.376000,0x65D,0,8,96.679RPM,0RPM,
946702827.390000,0x65D,0,8,99.609RPM,0RPM,
946702827.400000,0x65D,0,8,96.679RPM,0RPM,
946702827.411000,0x65D,0,8,99.609RPM,0RPM,
946702827.412000,0x65D,0,8,99.609RPM,0RPM,
946702827.425000,0x65D,0,8,99.609RPM,0RPM,
946702827.443000,0x65D,0,8,96.679RPM,0RPM,
946702827.449000,0x65D,0,8,99.609RPM,0RPM,
946702827.461000,0x65D,0,8,96.679RPM,0RPM,
946702827.462000,0x65D,0,8,96.679RPM,0RPM,
946702827.473000,0x65D,0,8,93.75RPM,0RPM,
946702827.495000,0x65D,0,8,96.679RPM,0RPM,
946702827.496000,0x65D,0,8,93.75RPM,0RPM,
946702827.503000,0x65D,0,8,93.75RPM,0RPM,
946702827.515000,0x65D,0,8,90.82RPM,0RPM,
946702827.522000,0x65D,0,8,93.75RPM,0RPM,
946702827.533000,0x65D,0,8,90.82RPM,0RPM,
946702827.556000,0x65D,0,8,90.82RPM,0RPM,
946702827.556000,0x65D,0,8,90.82RPM,0RPM,
946702827.563000,0x65D,0,8,87.89RPM,0RPM,
946702827.575000,0x65D,0,8,87.89RPM,0RPM,
946702827.592000,0x65D,0,8,90.82RPM,0RPM,
946702827.604000,0x65D,0,8,87.89RPM,0RPM,
946702827.615000,0x65D,0,8,87.89RPM,0RPM,
946702827.630000,0x65D,0,8,87.89RPM,0RPM,
946702827.643000,0x65D,0,8,82.031RPM,0RPM,
946702827.652000,0x65D,0,8,82.031RPM,0RPM,
946702827.652000,0x65D,0,8,84.96RPM,0RPM,
946702827.664000,0x65D,0,8,87.89RPM,0RPM,
946702827.676000,0x65D,0,8,90.82RPM,0RPM,
946702827.683000,0x65D,0,8,93.75RPM,0RPM,
946702827.700000,0x65D,0,8,96.679RPM,0RPM,
946702827.703000,0x65D,0,8,102.539RPM,0RPM,
946702827.712000,0x65D,0,8,102.539RPM,0RPM,
946702827.725000,0x65D,0,8,105.468RPM,0RPM,
