# Logger type: CL2000
# HW rev: 8.2x
# FW rev: 5.86
# Logger ID: id0001
# Session No.: 141
# Split No.: 1
# Time: 20250130T171033
# Value separator: ";"
# Time format: 4
# Time separator: ""
# Time separator ms: ""
# Date separator: ""
# Time and date separator: "T"
# Bit-rate: 500000
# Silent mode: false
# Cyclic mode: false
Timestamp;Type;ID;Data
30T171034139;0;65d;0000000000000000
30T171034140;0;65e;0000000000000000
30T171034142;1;6e0;0000000000000000
30T171034142;1;5e0;0000000001000000
30T171034149;0;65d;0000000000000000
30T171034150;0;65e;0000000000000000
30T171034152;1;6e0;0000000000000000
30T171034152;1;5e0;0000000001000000
30T171034159;0;65d;0000000000000000
30T171034160;0;65e;0000000000000000
30T171034162;0;751;0000000201000000
30T171034162;1;6e0;0000000000000000
30T171034162;1;5e0;0000000001000000
30T171034168;0;752;0000000000000000
30T171034169;0;65d;0000000000000000
30T171034169;0;65e;0000000000000000
30T171034172;1;6e0;0000000000000000
30T171034172;1;5e0;0000000001000000
30T171034180;0;65d;0000000000000000
30T171034180;0;65e;0000000000000000
30T171034182;1;6e0;0000000000000000
30T171034182;1;5e0;0000000001000000
30T171034189;0;65d;0000000000000000
30T171034189;0;65e;0000000000000000
30T171034192;1;6e0;0000000000000000
30T171034192;1;5e0;0000000001000000
30T171034199;0;65d;0000000000000000
30T171034199;0;65e;0000000000000000
30T171034201;0;752;0000000000000000
30T171034202;1;6e0;0000000000000000
30T171034202;1;5e0;0000000001000000
30T171034209;0;65d;0000000000000000
30T171034209;0;65e;0000000000000000
30T171034212;0;751;0000000201000000
30T171034212;1;6e0;0000000000000000
30T171034212;1;5e0;0000000001000000
30T171034221;0;65d;0000000000000000
30T171034222;1;6e0;0000000000000000
30T171034222;1;5e0;0000000001000000
30T171034222;0;65e;0000000000000000
30T171034228;0;65d;0000000000000000
30T171034229;0;65e;0000000000000000
30T171034232;1;6e0;0000000000000000
30T171034232;1;5e0;0000000001000000
30T171034234;0;752;0000000000000000
30T171034238;0;65d;0000000000000000
30T171034239;0;65e;0000000000000000
30T171034242;1;6e0;0000000000000000
30T171034242;1;5e0;0000000001000000
30T171034249;0;65d;0000000000000000
30T171034249;0;65e;0000000000000000
30T171034251;1;6e0;0000000000000000
30T171034252;1;5e0;0000000001000000
30T171034259;0;65d;0000000000000000
30T171034259;0;65e;0000000000000000
30T171034261;0;751;0000000201000000
30T171034262;1;6e0;0000000000000000
30T171034262;1;5e0;0000000001000000
30T171034266;0;752;0000000000000000
30T171034269;0;65d;0000000000000000
30T171034269;0;65e;0000000000000000
30T171034271;1;6e0;0000000000000000
30T171034272;1;5e0;0000000001000000
30T171034278;0;65d;0000000000000000
30T171034278;0;65e;0000000000000000
30T171034281;1;6e0;0000000000000000
30T171034282;1;5e0;0000000001000000
30T171034288;0;65d;0000000000000000
30T171034288;0;65e;0000000000000000
30T171034291;1;6e0;0000000000000000
30T171034292;1;5e0;0000000001000000
30T171034298;0;65d;0000000000000000
